"124896";"YEUX DE SA MERE (LES)";"KLIFA Thierry";"FRANCE 2 CINEMA / LA PETITE REINE / LGM CINEMA";7956490;"fiction";"2010"
"125475";"YEUX OUVERTS (LES)";"CHAUDIER Frédéric";"FLAIR FILMS";458790;"documentaire";"2010"
"123004";"ZARAFA";"BEZANCON Remi / LIE Jean-Christophe";"CHAOCORP / FRANCE 3 CINEMA / PATHE PRODUCTION / PRIMA LINEA PRODUCTIONS";8521183;"animation";"2010"
"122888";"…OÙ ALLONS NOUS ?";"BAZZ Nicolas";"OMBRES PRODUCTION / SOLO'N CO PRODUCTION";2002316;"fiction";"2009"
"124147";"A CIEL OUVERT";"COMPAN Inès";"MOSAIQUE FILMS";334866;"documentaire";"2009"
"122648";"ABSENCE (L')";"DE GASPERIS Cyril";"LES FILMS SAUVAGES / SARAGHINA FILMS";198747;"fiction";"2009"
"122485";"ADRIENN PAL";"KOCSIS Agnès";"CINEMA DEFACTO";1345453;"documentaire";"2009"
"118178";"AGE DE RAISON (L')";"SAMUELL Yann";"CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 2 CINEMA / MARS FILMS / NORD OUEST FILMS";7720375;"fiction";"2009"
"123947";"ALL GOOD CHILDREN";"DUFFY Alicia";"CINEMA DEFACTO";2300850;"fiction";"2009"
"122926";"AMELIE AU PAYS DES BODIN'S";"LE ROCH Eric";"ADR PRODUCTIONS / AGENCE BJP / SOCIETE NOUVELLE DE DISTRIBUTION";600048;"fiction";"2009"
"104990";"AMOUR C'EST MIEUX A DEUX (L')";"FARRUGIA Dominique / LEMORT Arnaud";"FARRUDG ENTERTAINMENT WORLDWIDE / FRANCE 2 CINEMA / LES TROIS 8 / STUDIOCANAL";4966687;"fiction";"2009"
"123158";"ANGELE ET TONY";"DELAPORTE Alix";"LIONCEAU FILMS";1301742;"fiction";"2009"
"121012";"ANTICHRIST";"VON TRIER Lars";"ARTE FRANCE CINEMA / SLOT MACHINE / ZENTROPA INTERNATIONAL FRANCE";7686326;"fiction";"2009"
"122207";"AO LE DERNIER NEANDERTAL";"MALATERRE Jacques";"FRANCE 2 CINEMA / UGC IMAGES / UGC YM";13398412;"fiction";"2009"
"116368";"ARBRE (L')";"BERTUCCELLI Julie";"ARTE FRANCE CINEMA / LE PREMIER POISSON";7744696;"fiction";"2009"
"123625";"ARNACOEUR (L')";"CHAUMEIL Pascal";"CHAOCORP / SCRIPT-ASSOCIES / YUME";8713198;"fiction";"2009"
"124467";"AU FOND DES BOIS";"JACQUOT Benoît";"ARTE FRANCE CINEMA / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / CINE-@ / PASSIONFILMS";3962750;"fiction";"2009"
"122808";"AURORA";"PUIU Cristi";"ARTE FRANCE CINEMA / SOCIETE PARISIENNE DE PRODUCTION";1929478;"fiction";"2009"
"111680";"AUTRE DUMAS (L')";"NEBBOU Safy";"FILM OBLIGE / FRANCE 2 CINEMA / UGC IMAGES";9635256;"fiction";"2009"
"117158";"AUTRE MONDE (L')";"MARCHAND Gilles";"FRANCE 2 CINEMA / HAUT ET COURT / LES FILMS DU CHERCHE MIDI";4986692;"fiction";"2009"
"123765";"AVENTURES EXTRAORDINAIRES D'ADELE BLANC-SEC (LES)";"BESSON Luc";"APIPOULAI PROD / EUROPACORP / TF1 FILMS PRODUCTION";31338227;"fiction";"2009"
"114045";"AVOCAT (L')";"ANGER Cédric";"SOCIETE NOUVELLE DE DISTRIBUTION / SUNRISE FILMS";5006945;"fiction";"2009"
"113955";"BAMBOU";"BOURDON Didier";"DB PRODUCTION / ORANGE STUDIO / PARADIS FILMS";7657752;"fiction";"2009"
"118912";"BANDE A BAADER (LA)";"EDEL Uli";"NOUVELLES EDITIONS DE FILMS";20280177;"fiction";"2009"
"109039";"BEAU RIVAGE";"DONADA Julien";"ADAM PRODUCTIONS / LOCAL FILMS";1239409;"fiction";"2009"
"118871";"BELLE EPINE";"ZLOTOWSKI Rebecca";"LES FILMS VELVET / MOBY DICK FILMS";1864561;"fiction";"2009"
"123681";"BENDA BILILI !";"DE LA TULLAYE Florent / BARRET Renaud";"LA BELLE KINOISE / ORANGE STUDIO / SCREEN RUNNER";735113;"documentaire";"2009"
"123421";"BLACK DIAMOND";"LAMCHE Pascal";"FRANCE 2 CINEMA / ROCHE PRODUCTIONS SARL";1912932;"documentaire";"2009"
"104817";"BLANC COMME NEIGE";"BLANC Christophe";"BLUE MONDAY PRODUCTIONS / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / MK2";6559509;"fiction";"2009"
"123086";"BUS PALLADIUM";"THOMPSON Christopher";"FRANCE 3 CINEMA / LGM CINEMA / LGM FILMS / STUDIOCANAL";7935256;"fiction";"2009"
"122301";"CA COMMENCE PAR LA FIN";"COHEN Michaël";"ARP / JOUROR PRODUCTIONS / LES FILMS DU KIOSQUE";2100232;"fiction";"2009"
"122604";"CAFE DU PONT (LE)";"POIRIER Manuel";"ABS / AXEL FILMS / LE PACTE / RECIFILMS";4069036;"fiction";"2009"
"120515";"CAMELEON (LE)";"SALOME Jean-Paul";"CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / LOMA NASHA FILMS / RESTONS GROUPES PRODUCTIONS / VENDREDI FILM / VENDREDI FILM";6801288;"fiction";"2009"
"114860";"CAMPING 2";"ONTENIENTE Fabien";"PATHE PRODUCTION / PULSAR PRODUCTIONS / TF1 FILMS PRODUCTION";23066167;"fiction";"2009"
"122284";"CAPTIFS";"GOZLAN Yann";"SOMBRERO FILMS / SOMBRERO PRODUCTIONS";2161246;"fiction";"2009"
"123927";"CARMEL";"GITAI Amos";"AGAV FILMS SARL";2102177;"fiction";"2009"
"123347";"CARNE DE NEON";"CABEZAS Paco";"MANDARIN CINEMA";3000064;"fiction";"2009"
"124344";"CE N'EST QU'UN DEBUT";"BAROUGIER Pierre / POZZI Jean-Pierre";"CIEL DE PARIS PRODUCTIONS";1290720;"documentaire";"2009"
"121002";"CELLULE 211";"MONZON Daniel";"LA FABRIQUE 2";3500794;"fiction";"2009"
"122688";"CES AMOURS-LA";"LELOUCH Claude";"FRANCE 3 CINEMA / LES FILMS 13 / LES FILMS DU KIOSQUE / ORANGE STUDIO";7252596;"fiction";"2009"
"114153";"CHANTEUR (LE)";"HAWAL Kassem";"8 ET PLUS PRODUCTIONS / ARTE FRANCE CINEMA";1006688;"fiction";"2009"
"116953";"CHANTRAPAS";"IOSSELIANI Otar";"PIERRE GRISE PRODUCTIONS";3136371;"fiction";"2009"
"119442";"CHAT DU RABBIN (LE)";"SFAR Joann / DELESVAUX Antoine";"AUTOCHENILLE PRODUCTION / FRANCE 3 CINEMA / TF1 DROITS AUDIOVISUELS";12476564;"animation";"2009"
"123162";"CHEVAL DE TURIN (LE)";"TARR Béla";"MOVIE PARTNERS IN MOTION FILM";1770000;"fiction";"2009"
"122983";"CHICAS";"REZA Yasmina";"FRANCE 2 CINEMA / LES FILMS DU 24 / ZANAGAR FILMS";6800627;"fiction";"2009"
"121456";"CHOMSKY & CIE";"AZAM Olivier / MERMET Daniel";"LES MUTINS DE PANGEE";330021;"documentaire";"2009"
"123224";"CIRKUS COLUMBIA";"TANOVIC Danis";"ASAP FILMS";3008413;"fiction";"2009"
"120034";"CLE DES CHAMPS (LA)";"PERENNOU Marie / NURIDSANY Claude";"LES FILMS DE LA VERANDA / THELMA FILMS / WILD BUNCH";5805330;"fiction";"2009"
"122093";"CLEVELAND CONTRE WALL STREET";"BRON Jean-Stephane";"ARTE FRANCE CINEMA / JOUROR PRODUCTIONS / LFP";1300000;"documentaire";"2009"
"121049";"COCO AVANT CHANEL";"FONTAINE Anne";"CINE-@ / FRANCE 2 CINEMA / LES FILMS DU CHERCHE MIDI";19430740;"fiction";"2009"
"122634";"CŒUR ANIMAL";"CORNAMUSAZ Severine";"ADR PRODUCTIONS";1001305;"fiction";"2009"
"122778";"COLLECTIONS DE MITHAT BEY (LES)";"ESMER Pelin";"ARTE FRANCE CINEMA / STROMBOLI FILMS";668834;"fiction";"2009"
"122607";"COMME LES CINQ DOIGTS DE LA MAIN ";"ARCADY Alexandre";"ALEXANDRE FILMS / ARP / FRANCE 2 CINEMA / NEW LIGHT FILMS";8853520;"fiction";"2009"
"120275";"CONTRE TOI";"DOILLON Lola";"CE QUI ME MEUT - MOTION PICTURES / MARS FILMS / ORIGAMI FILMS / SARL PAPAYE";3208990;"fiction";"2009"
"111804";"COPACABANA";"FITOUSSI Marc";"ARTE FRANCE CINEMA / AVENUE B PRODUCTIONS / MARS FILMS";3490181;"fiction";"2009"
"123494";"COPIE CONFORME";"KIAROSTAMI Abbas";"FRANCE 3 CINEMA / MK2";3800273;"fiction";"2009"
"122530";"COURSIER";"RENOH Hervé";"BLACK MASK PRODUCTIONS / EUROPACORP / M6 FILMS / ROISSY FILMS";9410932;"fiction";"2009"
"123707";"CRAZY HORSE";"WISEMAN Frédérick";"IDEALE AUDIENCE";870927;"documentaire";"2009"
"123960";"CRIME D'AMOUR";"CORNEAU Alain";"DIVALI FILMS SAS / FRANCE 2 CINEMA / LES FILMS DU 24";6968084;"fiction";"2009"
"117126";"D'AMOUR ET D'EAU FRAICHE";"CZAJKA Isabelle";"ABELINA FILMS PRODUCTIONS / AGAT FILMS ET CIE / FRANCE 3 CINEMA";2309115;"fiction";"2009"
"111084";"DANS TES BRAS";"GILLET Hubert";"CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / SOMBRERO FILMS";2228823;"fiction";"2009"
"119607";"DE VRAIS MENSONGES";"SALVADORI Pierre";"LFP / TF1 FILMS PRODUCTION / TOVO FILMS";13910588;"fiction";"2009"
"121650";"DERNIER ETAGE, GAUCHE, GAUCHE";"CIANCI Angelo";"ARTE FRANCE CINEMA / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / KASSO INC PRODUCTIONS / TU VAS VOIR";3500000;"fiction";"2009"
"122273";"DERNIER VOL (LE)";"DRIDI Karim";"FRANCE 3 CINEMA / GAUMONT / GAUMONT PRODUCTION";12304758;"fiction";"2009"
"122574";"DERNIER VOL DU FLAMANT ROSE (LE)";"RIBEIRO Joao";"NEON PRODUCTIONS";1515000;"fiction";"2009"
"118483";"DERNIERE SAISON (COMBALIMON)";"MATHIE Raphael";"LA LUNA PRODUCTIONS";251544;"documentaire";"2009"
"120696";"DERNIERS JOURS DU MONDE (LES)";"LARRIEU Arnaud / LARRIEU Jean-Marie";"ARENA FILMS / FRANCE 2 CINEMA / SOUDAINE COMPAGNIE";9913846;"fiction";"2009"
"119514";"DES FILLES EN NOIR";"CIVEYRAC Jean-Paul";"CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / LFP";2115960;"fiction";"2009"
"116135";"DHARMA GUNS";"OSSANG François Jacques";"LOVE STREAMS AGNES B. PRODUCTIONS / OSS/100 FILMS ET DOCUMENTS";1829900;"fiction";"2009"
"122111";"DIVORCES !";"GUIGNABODET Valérie";"FRANCE 2 CINEMA / MABELLEWED / PAN-EUROPEENNE / STUDIOCANAL / STUDIOCANAL CATALOGUE 3";7570294;"fiction";"2009"
"113412";"DJINNS";"MARTIN Hugues";"DELANTE FILMS / KARE PRODUCTIONS";2747862;"fiction";"2009"
"120571";"DOG POUND";"CHAPIRON Kim";"PARTIZAN FILMS";4827044;"fiction";"2009"
"115541";"DOIGTS CROCHES (LES)";"SCOTT Ken";"PAN-EUROPEENNE";3823571;"fiction";"2009"
"123321";"DONNANT DONNANT";"MERGAULT Isabelle";"FRANCE 2 CINEMA / GAUMONT / GAUMONT PRODUCTION";12021424;"fiction";"2009"
"124608";"DRIFT AWAY";"SICARD Daniel";"MILLE ET UNE PRODUCTIONS";1684503;"fiction";"2009"
"122525";"D'UN FILM A L'AUTRE";"LELOUCH Claude";"LES FILMS 13";1319822;"documentaire";"2009"
"124742";"ECUADOR, UNE POLITIQUE AU-DELA DE L'UTOPIE";"SARASIN Jacques";"CRESCENDO FILMS / LES PRODUCTIONS FAIRE BLEU";319017;"documentaire";"2009"
"118282";"EDUCATION D'UNE FEE (L')";"CUERDA Jose Luis";"LIBRAIRIE LE PACTE";4185753;"fiction";"2009"
"123442";"ELLE S'APPELAIT SARAH";"PAQUET-BRENNER Gilles";"FRANCE 2 CINEMA / HUGO PRODUCTIONS / ORANGE STUDIO / TF1 DROITS AUDIOVISUELS";10195883;"fiction";"2009"
"124014";"ENCORE UN BAISER";"MUCCINO Gabriele";"MARS FILMS";8536673;"fiction";"2009"
"121454";"ENFANCE D'ICARE (L')";"IORDACHESCU Alex";"FRESHLINE PRODUCTION";1129504;"fiction";"2009"
"122162";"ENSEMBLE C'EST TROP";"FAZER Lea";"CHEZ WAM / STUDIOCANAL / TF1 FILMS PRODUCTION";6779763;"fiction";"2009"
"123890";"ENSEMBLE, NOUS ALLONS VIVRE UNE TRES, TRES GRANDE HISTOIRE D'AMOUR…";"THOMAS Pascal / LAFAURIE Nathalie";"AH VICTORIA FILMS / FRANCE 2 CINEMA / LES FILMS FRANCAIS";7029543;"fiction";"2009"
"124396";"EPEE ET LA ROSE (L')";"NICOLAU Joao";"SHELLAC SUD";931750;"fiction";"2009"
"123057";"EPINE DANS LE CŒUR (L')";"GONDRY Michel";"PARTIZAN FILMS";585000;"documentaire";"2009"
"123164";"ESCORT";"DE CRECY Helene";"SLOT MACHINE";690554;"documentaire";"2009"
"123173";"EVERYTHING WILL BE FINE";"BOE Christoffer";"LOVE STREAMS AGNES B. PRODUCTIONS";2340676;"fiction";"2009"
"119231";"FAMILLE WOLBERG (LA)";"ROPERT Axelle";"LFP";1800233;"fiction";"2009"
"120821";"FATAL";"YOUN Michaël";"LEGENDE FILMS / M6 FILMS / MAKAYEL / ORANGE STUDIO";14054624;"fiction";"2009"
"124459";"FETE DES VOISINS, IMMEUBLES EN FETE (LA)";"HADDAD David";"CINEGENIE";626763;"fiction";"2009"
"124607";"FILS A JO (LE)";"GUILLARD Philippe";"GAUMONT / HATALOM / KL PRODUCTION / LGM CINEMA / TF1 FILMS PRODUCTION";8266037;"fiction";"2009"
"115240";"FIN DE CONCESSION";"CARLES Pierre";"CP PRODUCTIONS / LES MUTINS DE PANGEE";440252;"documentaire";"2009"
"117276";"FIN DU SILENCE (LA)";"EDZARD Christine";"UNLIMITED";1506427;"fiction";"2009"
"120809";"GAINSBOURG (VIE HEROÏQUE)";"SFAR Joann";"FRANCE 2 CINEMA / ONE WORLD FILMS / ORANGE STUDIO / XILAM FILMS";16304796;"fiction";"2009"
"121051";"GARDIENS DE L'ORDRE";"BOUKHRIEF Nicolas";"GAUMONT / LES FILMS DU WORSO";7724930;"fiction";"2009"
"097901";"GRANDE VIE (LA)";"SALINGER Emmanuel";"ARCAPIX / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / LE PREMIER POISSON";3148394;"fiction";"2009"
"123771";"HAPPY FEW";"CORDIER Antony";"FRANCE 2 CINEMA / WHY NOT PRODUCTIONS";3602190;"fiction";"2009"
"121411";"HARRAGAS";"ALLOUACHE Merzak";"FRANCE 2 CINEMA / LIBRISFILMS";1942049;"fiction";"2009"
"118385";"HENRY";"Kafka / REMY Pascal";"LES FILMS EN HIVER";1014177;"fiction";"2009"
"123593";"HH, HITLER A HOLLYWOOD";"SOJCHER Frederic";"POLARIS FILM PRODUCTION & FINANCE";1896015;"fiction";"2009"
"124332";"HOMME QUI VOULAIT VIVRE SA VIE (L')";"LARTIGAU Eric";"CIBY 2000 / EUROPACORP / TF1 FILMS PRODUCTION";13012866;"fiction";"2009"
"118466";"HORS-LA-LOI";"BOUCHAREB Rachid";"FRANCE 2 CINEMA / FRANCE 3 CINEMA / KISSFILMS / STUDIOCANAL / TESSALIT PRODUCTIONS";20549000;"fiction";"2009"
"116986";"HUACHO";"ALMENDRAS Alejandro Fernandez";"ARTE FRANCE CINEMA / CHARIVARI FILMS";694861;"fiction";"2009"
"119455";"HUMAN ZOO";"RASMUSSEN Rie";"EUROPACORP";4030345;"fiction";"2009"
"121011";"ILLUSIONES OPTICAS";"JIMENEZ Cristian";"LES FILMS DU REQUIN";532274;"fiction";"2009"
"123144";"IMMORTEL (L')";"BERRY Richard";"EUROPACORP / MARIE COLINE FILMS / SAMITOSECIEL PRODUCTIONS / TF1 FILMS PRODUCTION";19996567;"fiction";"2009"
"123044";"IMOGENE MCCARTHERY";"CHARLOT Alexandre / MAGNIER Franck";"TF1 FILMS PRODUCTION / UGC IMAGES / UGC YM";16612667;"fiction";"2009"
"122671";"INFILTRATION";"KOSASHVILI Dover";"SOPHIE DULAC PRODUCTIONS";1767586;"fiction";"2009"
"116749";"INSOUPCONNABLE";"LE BOMIN Gabriel";"CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FILM OBLIGE / STUDIOCANAL";4067783;"fiction";"2009"
"121101";"INVITES DE MON PERE (LES)";"LE NY Anne";"FRANCE 2 CINEMA / MOVE MOVIE / TF1 DROITS AUDIOVISUELS";6040737;"fiction";"2009"
"112613";"ITALIEN (L')";"BAROUX Olivier";"ESKWAD / M6 FILMS / PATHE PRODUCTION";9740042;"fiction";"2009"
"118143";"JAFFA";"YEDAYA Keren";"ARTE FRANCE CINEMA / BIZIBI";1638350;"fiction";"2009"
"112291";"JE SUIS UN NO MAN'S LAND";"JOUSSE Thierry";"LES FILMS HATARI";1044385;"fiction";"2009"
"119835";"JE SUIS VENU VOUS DIRE…";"SALFATI Pierre-Henri";"ARTE FRANCE CINEMA / ZETA PRODUCTIONS";1649780;"documentaire";"2009"
"120435";"JE VEUX VOIR";"HADJITHOMAS Joana / JOREIGE Khalil";"MILLE ET UNE PRODUCTIONS";345278;"documentaire";"2009"
"124506";"JE VOUS AIME TRES BEAUCOUP";"LOCQUET Philippe";"MAZEL PRODUCTIONS";2676272;"fiction";"2009"
"115411";"JIMMY RIVIERE";"LUSSI-MODESTE Teddy";"CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / FRANCE 3 CINEMA / KAZAK PRODUCTIONS";2365263;"fiction";"2009"
"123096";"JOSEPH ET LA FILLE";"DE CHOUDENS Xavier";"CINE NOMINE / FRANCE 2 CINEMA / THELMA FILMS";3728705;"fiction";"2009"
"120451";"JOUR VIENDRA (LE) (ES KOMMT DER TAG)";"SCHNEIDER Susanne";"UNLIMITED";1504362;"fiction";"2009"
"122345";"KATANGA BUSINESS";"MICHEL Thierry";"LES FILMS D'ICI";1263100;"documentaire";"2009"
"115765";"KRACH";"GENESTAL Fabrice";"CINE NOMINE";6201258;"fiction";"2009"
"123252";"LA NOSTRA VITA";"LUCHETTI Daniele";"BABE FILMS";6200000;"fiction";"2009"
"118752";"LADY BLOOD";"VINCENT Jean-Marc";"ALBANY FILMS / ALTEREGO FILMS";1994728;"fiction";"2009"
"120378";"LEGER TREMBLEMENT DU PAYSAGE";"FERNANDEZ Philippe";"OSTINATO PRODUCTION";203197;"fiction";"2009"
"123887";"LISIERE (LA)";"BAJARD Géraldine";"CINEMA DEFACTO";1982069;"fiction";"2009"
"121575";"LOI DE MURPHY (LA)";"CAMPOS Christophe";"GAUMONT";5966738;"fiction";"2009"
"122560";"LULLABY";"PHILIPPON Benoît";"FORECAST PICTURES / ORANGE STUDIO";4904458;"fiction";"2009"
"123837";"MA COMPAGNE DE NUIT";"BROCARD Isabelle";"MILLE ET UNE PRODUCTIONS";2125431;"fiction";"2009"
"122490";"MAC (LE)";"BOURDIAUX Pascal";"ARP / LA PETITE REINE / LA PETITE REINE / M6 FILMS";12350789;"fiction";"2009"
"123641";"MAINS EN L'AIR (LES)";"GOUPIL Romain";"FRANCE 3 CINEMA / LES FILMS DU LOSANGE";2267892;"fiction";"2009"
"118557";"MAINS LIBRES (LES)";"SY Brigitte";"MEZZANINE FILMS";1638050;"fiction";"2009"
"122169";"MALETTE ROUGE (LA)";"MAZAURIC Bernard";"KE DU BONHEUR PRODUCTIONS";1312807;"fiction";"2009"
"124018";"MAMMUTH";"KERVERN Gustave / DELEPINE Benoît";"ARTE FRANCE CINEMA / DD PRODUCTIONS / GMT PRODUCTIONS / HACHETTE PREMIERE ET CIE / MONKEY PACK FILMS / NO MONEY PRODUCTIONS";2499161;"fiction";"2009"
"124490";"MARCHAND DE SABLE (LE)";"MOLLER Jesper";"AMUSE FILMS / MILLIMAGES";8877397;"animation";"2009"
"121199";"MARIAGE A TROIS (LE)";"DOILLON Jacques";"ALFAMA FILMS PRODUCTION / FRANCE 3 CINEMA";2459004;"fiction";"2009"
"118322";"MEILLEURS AMIS DU MONDE (LES)";"RAMBALDI Julien";"GAUMONT / KARE PRODUCTIONS";5178490;"fiction";"2009"
"119567";"MEMORY LANE";"HERS Mikhaël";"LES FILMS DE LA GRANDE OURSE";1180704;"fiction";"2009"
"122141";"MENSCH";"SUISSA Steve";"ARP";3867836;"fiction";"2009"
"117552";"MERES ET FILLES";"LOPES-CURVAL Julie";"FRANCE 3 CINEMA / SOMBRERO FILMS";3439711;"fiction";"2009"
"121405";"MEUTE (LA)";"RICHARD Franck";"LA FABRIQUE 2";2866560;"fiction";"2009"
"121952";"MOURIR COMME UN HOMME";"RODRIGUES Joao Pedro";"AD VITAM PRODUCTION";1641749;"fiction";"2009"
"124556";"NÄNNERL, LA SŒUR DE MOZART";"FERET René";"FILMS ALYNE";2055009;"fiction";"2009"
"122424";"NAOMI";"ZOR Eitan";"EZ FILMS";1030000;"fiction";"2009"
"123944";"NEDS";"MULLAN Peter";"FIDELITE FILMS";4254665;"fiction";"2009"
"123084";"NOIR OCEAN";"HANSEL Marion";"ARTE FRANCE CINEMA / ASAP FILMS / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES";2815885;"fiction";"2009"
"119454";"NOM DES GENS (LE)";"LECLERC Michel";"DELANTE FILMS / KARE PRODUCTIONS / TF1 DROITS AUDIOVISUELS";3279987;"fiction";"2009"
"118467";"NOS RESISTANCES";"COGITORE Romain";"CINEMA DEFACTO";848300;"fiction";"2009"
"121200";"NOSTALGIE DE LA LUMIERE";"GUZMAN Patricio";"ATACAMA PRODUCTIONS";612000;"documentaire";"2009"
"123025";"NOTRE ETRANGERE";"BOUYAIN Sarah";"ATHENAISE";1402868;"fiction";"2009"
"122496";"NOTRE JOUR VIENDRA";"GAVRAS Romain";"120 FILMS / LA CHAUVE SOURIS / LES CHAUVES-SOURIS / TF1 DROITS AUDIOVISUELS";3004855;"fiction";"2009"
"118913";"NOUS RESTERONS SUR TERRE";"BOURGEOIS Olivier / BAROUGIER Pierre";"KI COMMUNICATION";4723555;"documentaire";"2009"
"116506";"NOUS TROIS";"BERTRAND Renaud";"BABE FILMS / FRANCE 2 CINEMA";6069912;"fiction";"2009"
"119070";"NOUVEAUX CHIENS DE GARDE (LES)";"BALBASTRE Gilles";"JEM PRODUCTIONS";803128;"documentaire";"2009"
"111927";"NUITS DE SISTER WELSH (LES)";"JANER Jean-Claude";"ARTURO MIO / MAIA CINEMA";1572431;"fiction";"2009"
"122711";"NUITS ROUGES DU BOURREAU DE JADE (LES)";"CARBON Julien / COURTIAUD Laurent";"CINE-@ / THE FRENCH CONNECTION";3001261;"fiction";"2009"
"124203";"OPERATION 118 318 SEVICES CLIENTS";"BAILLARGEON Julien";"118 PRODUCTIONS";1273790;"fiction";"2009"
"121973";"OPERATION CASABLANCA";"NEGRE Laurent";"CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / EX NIHILO";2737433;"fiction";"2009"
"122998";"ORLY POEM 1-4";"SCHANELEC Angela";"LA VIE EST BELLE FILMS ASSOCIES";931055;"fiction";"2009"
"091877";"ORPHELINE AVEC EN PLUS UN BRAS EN MOINS (L')";"RICHARD Jacques";"JACQUES RICHARD LES FILMS ELEMENTAIRES";400012;"fiction";"2009"
"121289";"OSCAR ET LA DAME EN ROSE";"SCHMITT Eric-Emmanuel";"PAN-EUROPEENNE / STUDIOCANAL / TF1 FILMS PRODUCTION";9356914;"fiction";"2009"
"123585";"PAULINE ET FRANCOIS";"FELY Renaud";"AETERNAM FILMS";1602155;"fiction";"2009"
"121914";"PELLEAS ET MELISANDE LE CHANT DES AVEUGLES";"BEZIAT Philippe";"LFP";359646;"documentaire";"2009"
"116502";"PERSECUTION";"CHEREAU Patrice";"ARTE FRANCE CINEMA / AZOR FILMS / CE QUI ME MEUT - MOTION PICTURES / MARS FILMS / MARS FILMS / MOVE MOVIE";4728275;"fiction";"2009"
"121898";"PETITS MOUCHOIRS (LES)";"CANET Guillaume";"CANEO FILMS / EUROPACORP / LES PRODUCTIONS DU TRESOR / M6 FILMS";17420025;"fiction";"2009"
"123639";"PETITS RUISSEAUX (LES)";"RABATE Pascal";"F COMME FILM / LOIN DERRIERE L'OURAL";3321798;"fiction";"2009"
"118915";"PIECE MONTEE";"GRANIER-DEFERRE Denys";"2 4 7 FILMS / FRANCE 3 CINEMA";6211885;"fiction";"2009"
"122029";"PIEDS NUS SUR LES LIMACES";"BERTHAUD Fabienne";"LE BUREAU FILMS";3203905;"fiction";"2009"
"113804";"PLUIE DU DIABLE";"COSSON Philippe";"ZAGARIANKA PRODUCTIONS";908794;"documentaire";"2009"
"124669";"POTICHE";"OZON François";"FOZ / FRANCE 2 CINEMA / MANDARIN / MANDARIN CINEMA / MARS FILMS / SOCIETE NOUVELLE DE CINEMATOGRAPHIE / WILD BUNCH";11305072;"fiction";"2009"
"115106";"PRINCESSE DE MONTPENSIER (LA)";"TAVERNIER Bertrand";"FRANCE 2 CINEMA / FRANCE 3 CINEMA / PARADIS FILMS / STUDIOCANAL";13353000;"fiction";"2009"
"121050";"PROPRIETE INTERDITE";"ANGEL Hélène";"CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES / LES FILMS DU WORSO";2248105;"fiction";"2009"
"112040";"PROTEGER ET SERVIR";"LAVAINE Eric";"M6 FILMS / PATHE PRODUCTION / SAME PLAYER";9570883;"fiction";"2009"
"123392";"Q";"BOUHNIK Laurent";"ACAJOU FILMS / CLIMAX";1105063;"fiction";"2009"
"122241";"QUARTIER LOINTAIN";"GARBARSKI Sam";"ARCHIPEL 35 / CENTRE EUROPEEN CINEMATOGRAPHIQUE RHONE ALPES";9018056;"fiction";"2009"
"122005";"RAFLE (LA)";"BOSCH Roselyne";"ALVA FILMS / FRANCE 3 CINEMA / GAUMONT / LEGENDE / LEGENDE FILMS / TF1 FILMS PRODUCTION";19976200;"fiction";"2009"
"122452";"REFUGE (LE)";"OZON François";"EUROWIDE FILM PRODUCTION / FOZ / FRANCE 2 CINEMA";3119552;"fiction";"2009"
"121982";"REINE DES POMMES (LA)";"DONZELLI Valérie";"LES PRODUCTIONS BALTHAZAR";470648;"fiction";"2009"
"121231";"RELIGIEUSE PORTUGAISE (LA)";"GREEN Eugene";"MACT PRODUCTIONS";1226500;"fiction";"2009"
"123406";"RENDEZ-VOUS AVEC UN ANGE";"DE DARUVAR Sophie / THOMAS Yves";"ARTE FRANCE CINEMA / MON VOISIN PRODUCTIONS";2823903;"fiction";"2009"
"121343";"REVE ITALIEN (LE)";"PLACIDO Michèle";"BABE FILMS / ORANGE STUDIO";8171239;"fiction";"2009"
"121856";"REVEURS DE MARS (LES)";"DINDO Richard";"LES FILMS D'ICI";644847;"documentaire";"2009"
"123656";"REVOLTES DE L'ILE DU DIABLE (LES)";"HOLST M.";"MACT PRODUCTIONS";5296837;"fiction";"2009"
"114484";"RIEN DE PERSONNEL";"GOKALP Mathias";"KARE PRODUCTIONS";2455325;"fiction";"2009"
"122154";"RIVIERE TUMEN (LA)";"ZHANG Lu";"ARIZONA FILMS / ARTE FRANCE CINEMA";820000;"fiction";"2009"
